timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 20
num_timesteps: 15
model_reload: C:\Users\Kalibrier-Windkanal\Documents\AFC_ReinforcementLearning\save_dir\data\measurements_alex\delta_gamma_std0.4\model_2024-11-18_1227.pth

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.6862443298969072	0.011240206	0.6862443298969072	-0.010939891	-0.010447593	1.0350076e-05	-0.00050264783
1	0.6730917525773195	-0.0033350515	0.6730917525773195	-0.0066330098	-0.006142784	1.2422036e-05	-0.00050264783
2	0.6800041237113401	-0.007498969	0.6800041237113401	-0.009233811	-0.008759111	2.7947657e-05	-0.00050264783
3	0.6864288659793812	0.0062381444	0.6864288659793812	-0.0167266	-0.016311286	8.7334025e-05	-0.00050264783
4	0.6801525773195876	0.0017670103	0.6801525773195876	-0.0029733838	-0.0024753292	4.593305e-06	-0.00050264783
5	0.690522680412371	0.0015515464	0.690522680412371	-0.0098324455	-0.009339099	9.3006975e-06	-0.00050264783
6	0.6945453608247422	-0.0024350516	0.6945453608247422	-0.011640694	-0.011188452	5.0406397e-05	-0.00050264783
7	0.6844360824742267	0.0043824743	0.6844360824742267	-0.001143176	-0.00065758	1.705184e-05	-0.00050264783
8	0.691182474226804	0.0060041235	0.691182474226804	-0.013473692	-0.012995588	2.4542867e-05	-0.00050264783
9	0.6981690721649484	-0.0019793815	0.6981690721649484	-0.016241651	-0.015777718	3.8715967e-05	-0.00050264783
10	0.6670639175257732	0.0006237113	0.6670639175257732	-0.0032765458	-0.0028202622	4.63643e-05	-0.00050264783
11	0.6978917525773196	0.010262887	0.6978917525773196	-0.017525015	-0.01716373	0.00014136203	-0.00050264783
12	0.7007731958762885	0.0061659794	0.7007731958762885	-0.018216869	-0.017818907	0.00010468576	-0.00050264783
13	0.7090680412371133	0.009236082	0.7090680412371133	-0.024434986	-0.02407147	0.00013913223	-0.00050264783
14	0.6972659793814432	-0.0048216493	0.6972659793814432	-0.005654865	-0.005184209	3.199205e-05	-0.00050264783
15	0.7222917525773196	0.01444433	0.7222917525773196	-0.024900772	-0.024527546	0.00012942292	-0.00050264783
16	0.7175484536082473	0.011452577	0.7175484536082473	-0.021485558	-0.021080906	9.7995144e-05	-0.00050264783
17	0.7084938144329896	0.0086360825	0.7084938144329896	-0.019104838	-0.018657178	5.4987242e-05	-0.00050264783
18	0.7072855670103091	0.009805155	0.7072855670103091	-0.012302642	-0.011812275	1.22816755e-05	-0.00050264783
19	0.7151278350515463	0.0035010308	0.7151278350515463	-0.0122230975	-0.011769109	4.865953e-05	-0.00050264783
